date,team_a,team_b,goals_a,goals_b,form_a,form_b,avg_goals_scored_a,avg_goals_conceded_a,avg_goals_scored_b,avg_goals_conceded_b,gd_form_a,gd_form_b,h2h_winner_a
2024-10-20,HC Sparta Praha,Mountfield HK,4,7,0.15,0.55,2.8,3.9,2.7,2.5,-1.1,0.2,0.7
2024-10-20,HC Litvínov,Bílí Tygři Liberec,1,1,0.45,0.7,2.1,2.8,3.5,2.3,-0.7,1.2,0.5
2024-10-20,HC Oceláři Třinec,HC Energie Karlovy Vary,8,1,0.75,0.9,4.3,2.8,4.2,1.9,1.5,2.3,0.75
2024-10-20,HC Energie Karlovy Vary,Rytíři Kladno,4,4,0.9,0.45,4.2,1.9,2.9,3.0,2.3,-0.1,0.6
2024-10-20,HC Dynamo Pardubice,HC Litvínov,4,0,0.7,0.45,4.5,3.2,2.1,2.8,1.3,-0.7,0.6428571428571429
2024-10-20,HC Škoda Plzeň,HC Oceláři Třinec,2,6,0.35,0.75,2.6,3.2,4.3,2.8,-0.6,1.5,0.5555555555555556
2024-10-21,Mountfield HK,HC Litvínov,2,1,0.55,0.45,2.9,2.5,1.8,2.6,0.4,-0.8,0.8571428571428571
2024-10-21,Rytíři Kladno,HC Kometa Brno,2,3,0.45,0.45,3.1,3.2,2.9,3.5,-0.1,-0.6,0.375
2024-10-21,HC Vítkovice Ridera,Mountfield HK,4,3,0.6,0.55,3.0,3.0,2.9,2.5,0.0,0.4,0.4
2024-10-21,HC Litvínov,Rytíři Kladno,2,4,0.45,0.45,1.8,2.6,3.1,3.2,-0.8,-0.1,0.3
2024-10-21,BK Mladá Boleslav,HC Kometa Brno,2,4,0.3,0.45,2.2,2.8,2.9,3.5,-0.6,-0.6,0.3888888888888889
2024-10-21,HC Vítkovice Ridera,HC Energie Karlovy Vary,3,5,0.6,0.8,3.0,3.0,4.2,3.0,0.0,1.2,0.75
2024-10-22,Bílí Tygři Liberec,HC Dynamo Pardubice,4,4,0.75,0.7,3.2,1.9,4.3,3.0,1.3,1.3,0.5909090909090909
2024-10-22,Mountfield HK,HC Dynamo Pardubice,2,3,0.55,0.7,3.0,2.6,4.3,3.0,0.4,1.3,0.3
2024-10-22,HC Sparta Praha,HC Škoda Plzeň,5,0,0.1,0.35,3.0,4.4,2.7,3.6,-1.4,-0.9,0.25
2024-10-22,HC Škoda Plzeň,HC Kometa Brno,2,3,0.35,0.65,2.7,3.6,3.4,3.4,-0.9,0.0,0.5
2024-10-22,BK Mladá Boleslav,HC Oceláři Třinec,3,3,0.3,0.75,2.2,2.9,4.7,2.7,-0.7,2.0,0.16666666666666666
2024-10-22,HC Motor České Budějovice,HC Dynamo Pardubice,2,6,0.6,0.7,2.1,2.3,4.3,3.0,-0.2,1.3,0.16666666666666666
2024-10-23,Mountfield HK,HC Litvínov,5,3,0.45,0.35,2.6,2.7,2.0,2.7,-0.1,-0.7,0.875
2024-10-23,Rytíři Kladno,Mountfield HK,5,1,0.35,0.45,2.9,3.4,2.6,2.7,-0.5,-0.1,0.6
2024-10-23,BK Mladá Boleslav,HC Olomouc,1,2,0.25,0.3,2.4,3.2,2.2,3.4,-0.8,-1.2,0.6923076923076923
2024-10-23,HC Vítkovice Ridera,HC Olomouc,3,1,0.6,0.3,3.2,3.4,2.2,3.4,-0.2,-1.2,0.6428571428571429
2024-10-23,HC Kometa Brno,HC Sparta Praha,4,2,0.65,0.2,3.3,3.4,3.1,3.8,-0.1,-0.7,0.5
2024-10-23,HC Motor České Budějovice,HC Litvínov,7,1,0.55,0.35,2.1,2.7,2.0,2.7,-0.6,-0.7,0.45
2024-10-24,HC Energie Karlovy Vary,Mountfield HK,3,3,0.8,0.45,4.4,3.1,2.9,3.0,1.3,-0.1,0.375
2024-10-24,HC Litvínov,BK Mladá Boleslav,0,3,0.35,0.25,2.1,3.1,2.3,3.1,-1.0,-0.8,0.42857142857142855
2024-10-24,Bílí Tygři Liberec,HC Litvínov,6,3,0.7,0.35,3.2,2.2,2.1,3.1,1.0,-1.0,0.5
2024-10-24,HC Škoda Plzeň,HC Dynamo Pardubice,1,4,0.25,0.75,2.4,3.6,4.2,2.5,-1.2,1.7,0.0
2024-10-24,BK Mladá Boleslav,HC Sparta Praha,3,7,0.25,0.2,2.3,3.1,3.1,3.8,-0.8,-0.7,0.15384615384615385
2024-10-24,HC Škoda Plzeň,HC Oceláři Třinec,5,2,0.25,0.8,2.4,3.6,4.7,2.3,-1.2,2.4,0.5
2024-10-25,HC Sparta Praha,BK Mladá Boleslav,7,4,0.3,0.3,3.3,3.5,2.4,3.2,-0.2,-0.8,0.8571428571428571
2024-10-25,Bílí Tygři Liberec,HC Škoda Plzeň,5,1,0.7,0.25,3.5,2.5,2.3,3.6,1.0,-1.3,0.625
2024-10-25,Mountfield HK,HC Dynamo Pardubice,0,2,0.4,0.75,2.9,3.1,4.2,2.5,-0.2,1.7,0.2727272727272727
2024-10-25,Bílí Tygři Liberec,HC Motor České Budějovice,6,1,0.7,0.65,3.5,2.5,2.8,2.4,1.0,0.4,0.8333333333333334
2024-10-25,HC Sparta Praha,Bílí Tygři Liberec,9,1,0.3,0.7,3.3,3.5,3.5,2.5,-0.2,1.0,0.5714285714285714
2024-10-25,HC Kometa Brno,HC Dynamo Pardubice,1,6,0.7,0.75,3.5,3.4,4.2,2.5,0.1,1.7,0.2777777777777778
2024-11-01,HC Motor České Budějovice,HC Energie Karlovy Vary,2,5,0.55,0.75,2.7,2.9,4.4,3.2,-0.2,1.2,0.4166666666666667
2024-11-01,HC Sparta Praha,Bílí Tygři Liberec,5,1,0.4,0.8,4.3,3.4,3.9,2.8,0.9,1.1,0.625
2024-11-01,HC Sparta Praha,HC Škoda Plzeň,2,1,0.4,0.25,4.3,3.4,2.2,3.8,0.9,-1.6,0.35714285714285715
2024-11-01,HC Škoda Plzeň,HC Litvínov,2,0,0.25,0.25,2.2,3.8,2.2,3.5,-1.6,-1.3,0.6666666666666666
2024-11-01,Rytíři Kladno,HC Motor České Budějovice,5,2,0.35,0.55,2.7,3.0,2.7,2.9,-0.3,-0.2,0.25
2024-11-01,HC Litvínov,HC Olomouc,1,3,0.25,0.35,2.2,3.5,2.0,3.0,-1.3,-1.0,0.35714285714285715
2024-11-02,HC Škoda Plzeň,HC Motor České Budějovice,2,3,0.2,0.45,1.9,3.5,2.6,3.3,-1.6,-0.7,0.65
2024-11-02,HC Litvínov,HC Olomouc,2,7,0.05,0.4,1.2,3.7,2.1,2.9,-2.5,-0.8,0.3125
2024-11-02,HC Škoda Plzeň,HC Litvínov,1,4,0.2,0.05,1.9,3.5,1.2,3.7,-1.6,-2.5,0.7142857142857143
2024-11-02,HC Škoda Plzeň,HC Motor České Budějovice,3,1,0.2,0.45,1.9,3.5,2.6,3.3,-1.6,-0.7,0.65
2024-11-02,HC Olomouc,HC Kometa Brno,3,4,0.4,0.6,2.1,2.9,3.1,3.6,-0.8,-0.5,0.4166666666666667
2024-11-02,HC Oceláři Třinec,HC Škoda Plzeň,5,2,0.7,0.2,4.4,2.8,1.9,3.5,1.6,-1.6,0.45454545454545453
2024-11-03,HC Vítkovice Ridera,HC Škoda Plzeň,0,2,0.7,0.3,3.4,3.2,2.0,2.9,0.2,-0.9,0.6
2024-11-03,HC Litvínov,Mountfield HK,1,1,0.1,0.4,1.7,4.0,2.8,3.1,-2.3,-0.3,0.1111111111111111
2024-11-03,Mountfield HK,Rytíři Kladno,3,1,0.4,0.45,2.8,3.1,3.0,2.7,-0.3,0.3,0.3333333333333333
2024-11-03,Rytíři Kladno,Bílí Tygři Liberec,3,4,0.45,0.7,3.0,2.7,3.4,2.8,0.3,0.6,0.3
2024-11-03,HC Kometa Brno,BK Mladá Boleslav,3,1,0.6,0.3,3.2,3.7,2.7,3.5,-0.5,-0.8,0.65
2024-11-03,HC Dynamo Pardubice,HC Kometa Brno,4,3,0.85,0.6,4.0,1.7,3.2,3.7,2.3,-0.5,0.75
2024-11-04,HC Motor České Budějovice,HC Olomouc,4,3,0.35,0.5,2.5,3.6,2.8,2.8,-1.1,0.0,0.4090909090909091
2024-11-04,HC Litvínov,Mountfield HK,3,1,0.15,0.5,1.7,3.9,2.7,2.7,-2.2,0.0,0.15
2024-11-04,HC Motor České Budějovice,HC Škoda Plzeň,1,1,0.35,0.4,2.5,3.6,2.0,2.6,-1.1,-0.6,0.375
2024-11-04,HC Sparta Praha,HC Litvínov,4,3,0.6,0.15,4.7,3.1,1.7,3.9,1.6,-2.2,0.7727272727272727
2024-11-04,Bílí Tygři Liberec,HC Dynamo Pardubice,7,2,0.7,0.95,3.1,2.8,4.3,1.8,0.3,2.5,0.5833333333333334
2024-11-04,HC Energie Karlovy Vary,BK Mladá Boleslav,4,1,0.75,0.25,4.5,3.3,2.6,3.6,1.2,-1.0,0.5769230769230769
2024-11-05,HC Sparta Praha,HC Litvínov,2,3,0.7,0.25,4.6,2.7,1.8,3.5,1.9,-1.7,0.7916666666666666
2024-11-05,HC Sparta Praha,HC Litvínov,3,2,0.7,0.25,4.6,2.7,1.8,3.5,1.9,-1.7,0.7916666666666666
2024-11-05,HC Vítkovice Ridera,HC Oceláři Třinec,4,4,0.65,0.7,3.2,3.2,4.4,2.8,0.0,1.6,0.625
2024-11-05,HC Sparta Praha,HC Vítkovice Ridera,5,2,0.7,0.65,4.6,2.7,3.2,3.2,1.9,0.0,0.4666666666666667
2024-11-05,HC Olomouc,Mountfield HK,3,1,0.5,0.4,2.9,2.5,2.1,2.6,0.4,-0.5,0.5
2024-11-05,HC Škoda Plzeň,HC Olomouc,4,2,0.45,0.5,2.0,2.3,2.9,2.5,-0.3,0.4,0.3333333333333333
2024-11-06,HC Sparta Praha,HC Olomouc,0,2,0.8,0.4,4.6,2.4,2.7,2.9,2.2,-0.2,0.875
2024-11-06,Rytíři Kladno,HC Oceláři Třinec,3,7,0.45,0.75,3.0,2.7,4.5,2.7,0.3,1.8,0.23529411764705882
2024-11-06,HC Dynamo Pardubice,Rytíři Kladno,6,1,0.85,0.45,3.9,2.0,3.0,2.7,1.9,0.3,0.8125
2024-11-06,HC Škoda Plzeň,HC Sparta Praha,3,2,0.45,0.8,1.9,2.3,4.6,2.4,-0.4,2.2,0.5625
2024-11-06,BK Mladá Boleslav,HC Škoda Plzeň,6,3,0.25,0.45,2.5,3.7,1.9,2.3,-1.2,-0.4,0.45
2024-11-06,Bílí Tygři Liberec,HC Dynamo Pardubice,3,2,0.7,0.85,3.7,3.0,3.9,2.0,0.7,1.9,0.6153846153846154
2024-11-07,HC Oceláři Třinec,HC Litvínov,5,2,0.75,0.35,4.5,2.8,2.2,3.0,1.7,-0.8,0.625
2024-11-07,HC Oceláři Třinec,Mountfield HK,2,1,0.75,0.3,4.5,2.8,2.0,2.8,1.7,-0.8,0.2777777777777778
2024-11-07,BK Mladá Boleslav,HC Oceláři Třinec,2,5,0.35,0.75,2.8,3.6,4.5,2.8,-0.8,1.7,0.19230769230769232
2024-11-07,HC Oceláři Třinec,Mountfield HK,4,6,0.75,0.3,4.5,2.8,2.0,2.8,1.7,-0.8,0.2777777777777778
2024-11-07,Mountfield HK,HC Vítkovice Ridera,5,0,0.3,0.6,2.0,2.8,3.3,3.2,-0.8,0.1,0.5454545454545454
2024-11-07,HC Energie Karlovy Vary,HC Olomouc,2,1,0.75,0.5,4.5,3.3,2.6,2.4,1.2,0.2,0.6666666666666666
2024-11-08,HC Vítkovice Ridera,Mountfield HK,5,4,0.55,0.4,2.9,3.3,2.2,2.4,-0.4,-0.2,0.4166666666666667
2024-11-08,HC Motor České Budějovice,Bílí Tygři Liberec,4,4,0.35,0.7,2.5,3.9,3.8,3.1,-1.4,0.7,0.125
2024-11-08,HC Kometa Brno,HC Energie Karlovy Vary,7,3,0.7,0.75,3.3,3.1,3.9,2.8,0.2,1.1,0.4
2024-11-08,BK Mladá Boleslav,Mountfield HK,1,4,0.25,0.4,2.6,3.8,2.2,2.4,-1.2,-0.2,0.08333333333333333
2024-11-08,HC Dynamo Pardubice,HC Kometa Brno,1,3,0.75,0.7,3.9,2.4,3.3,3.1,1.5,0.2,0.7727272727272727
2024-11-08,HC Škoda Plzeň,HC Sparta Praha,8,3,0.55,0.7,2.3,2.4,3.9,2.2,-0.1,1.7,0.6111111111111112
2024-11-09,HC Škoda Plzeň,HC Energie Karlovy Vary,4,3,0.55,0.65,2.9,2.7,3.6,3.3,0.2,0.3,0.5
2024-11-09,HC Motor České Budějovice,HC Dynamo Pardubice,1,3,0.4,0.7,2.7,3.6,3.6,2.3,-0.9,1.3,0.14285714285714285
2024-11-09,HC Oceláři Třinec,Mountfield HK,3,3,0.7,0.45,4.3,3.0,2.6,2.2,1.3,0.4,0.3181818181818182
2024-11-09,BK Mladá Boleslav,HC Oceláři Třinec,3,2,0.25,0.7,2.5,3.8,4.3,3.0,-1.3,1.3,0.17857142857142858
2024-11-09,HC Vítkovice Ridera,HC Energie Karlovy Vary,4,2,0.55,0.65,3.0,3.4,3.6,3.3,-0.4,0.3,0.6
2024-11-09,Bílí Tygři Liberec,Mountfield HK,9,1,0.7,0.45,4.1,3.4,2.6,2.2,0.7,0.4,0.16666666666666666
2024-11-10,HC Olomouc,Bílí Tygři Liberec,7,3,0.5,0.75,2.7,2.2,4.6,3.1,0.5,1.5,0.45
2024-11-10,HC Litvínov,BK Mladá Boleslav,0,4,0.35,0.3,2.1,2.9,2.5,3.7,-0.8,-1.2,0.375
2024-11-10,HC Olomouc,HC Motor České Budějovice,3,3,0.5,0.4,2.7,2.2,2.6,3.3,0.5,-0.7,0.5416666666666666
2024-11-10,HC Kometa Brno,BK Mladá Boleslav,4,2,0.8,0.3,3.5,2.6,2.5,3.7,0.9,-1.2,0.6818181818181818
2024-11-10,HC Energie Karlovy Vary,HC Kometa Brno,1,2,0.5,0.8,3.2,3.7,3.5,2.6,-0.5,0.9,0.5
2024-11-10,HC Motor České Budějovice,Mountfield HK,2,2,0.4,0.45,2.6,3.3,2.9,3.1,-0.7,-0.2,0.5555555555555556
2024-11-11,HC Sparta Praha,HC Motor České Budějovice,1,1,0.6,0.4,3.5,2.6,2.3,3.1,0.9,-0.8,0.6111111111111112
2024-11-11,HC Dynamo Pardubice,HC Sparta Praha,2,2,0.7,0.6,3.6,2.2,3.5,2.6,1.4,0.9,0.6875
2024-11-11,HC Litvínov,HC Škoda Plzeň,1,1,0.35,0.65,2.1,3.1,3.1,2.7,-1.0,0.4,0.375
2024-11-11,HC Motor České Budějovice,BK Mladá Boleslav,3,4,0.4,0.3,2.3,3.1,2.7,3.9,-0.8,-1.2,0.5
2024-11-11,HC Škoda Plzeň,HC Dynamo Pardubice,3,0,0.65,0.7,3.1,2.7,3.6,2.2,0.4,1.4,0.0
2024-11-11,BK Mladá Boleslav,Bílí Tygři Liberec,4,1,0.3,0.65,2.7,3.9,4.3,3.5,-1.2,0.8,0.4166666666666667
2024-11-12,Rytíři Kladno,HC Oceláři Třinec,0,4,0.35,0.6,3.0,3.5,3.9,3.1,-0.5,0.8,0.2222222222222222
2024-11-12,HC Olomouc,HC Energie Karlovy Vary,2,6,0.55,0.5,3.4,2.4,3.2,3.1,1.0,0.1,0.3
2024-11-12,HC Sparta Praha,HC Škoda Plzeň,8,5,0.5,0.7,2.4,2.7,3.1,2.3,-0.3,0.8,0.35
2024-11-12,HC Olomouc,HC Motor České Budějovice,2,1,0.55,0.45,3.4,2.4,2.3,2.6,1.0,-0.3,0.5384615384615384
2024-11-12,Rytíři Kladno,HC Energie Karlovy Vary,2,4,0.35,0.5,3.0,3.5,3.2,3.1,-0.5,0.1,0.4166666666666667
2024-11-12,Rytíři Kladno,HC Olomouc,3,1,0.35,0.55,3.0,3.5,3.4,2.4,-0.5,1.0,0.3333333333333333
2024-11-13,HC Kometa Brno,Mountfield HK,3,3,0.8,0.4,3.4,2.5,2.8,3.2,0.9,-0.4,0.6111111111111112
2024-11-13,HC Motor České Budějovice,Mountfield HK,0,3,0.35,0.4,2.1,2.6,2.8,3.2,-0.5,-0.4,0.55
2024-11-13,HC Vítkovice Ridera,HC Sparta Praha,5,0,0.55,0.5,2.8,3.2,3.0,3.1,-0.4,-0.1,0.5
2024-11-13,BK Mladá Boleslav,Mountfield HK,8,1,0.5,0.4,2.8,2.9,2.8,3.2,-0.1,-0.4,0.07142857142857142
2024-11-13,Bílí Tygři Liberec,Rytíři Kladno,3,3,0.55,0.4,3.9,3.8,2.7,3.4,0.1,-0.7,0.7272727272727273
2024-11-13,HC Oceláři Třinec,BK Mladá Boleslav,6,1,0.7,0.5,4.1,2.6,2.8,2.9,1.5,-0.1,0.7666666666666667
2024-11-14,HC Litvínov,HC Olomouc,3,1,0.4,0.45,2.1,2.9,2.6,2.7,-0.8,-0.1,0.2777777777777778
2024-11-14,HC Škoda Plzeň,HC Vítkovice Ridera,5,1,0.7,0.55,3.4,2.6,3.0,3.1,0.8,-0.1,0.5
2024-11-14,BK Mladá Boleslav,HC Oceláři Třinec,3,7,0.6,0.7,3.5,2.9,4.2,2.5,0.6,1.7,0.21875
2024-11-14,HC Dynamo Pardubice,Mountfield HK,8,4,0.55,0.55,2.8,2.4,3.2,3.5,0.4,-0.3,0.75
2024-11-14,Bílí Tygři Liberec,Mountfield HK,1,5,0.5,0.55,3.6,4.0,3.2,3.5,-0.4,-0.3,0.2857142857142857
2024-11-14,HC Motor České Budějovice,HC Oceláři Třinec,3,2,0.35,0.7,2.0,2.6,4.2,2.5,-0.6,1.7,0.4090909090909091
2024-11-15,HC Vítkovice Ridera,Bílí Tygři Liberec,3,2,0.45,0.5,2.7,3.3,3.6,3.6,-0.6,0.0,0.4166666666666667
2024-11-15,HC Škoda Plzeň,HC Sparta Praha,3,4,0.7,0.4,3.7,2.7,2.6,3.3,1.0,-0.7,0.5909090909090909
2024-11-15,HC Motor České Budějovice,HC Sparta Praha,2,2,0.35,0.4,1.9,2.5,2.6,3.3,-0.6,-0.7,0.4
2024-11-15,HC Sparta Praha,HC Litvínov,5,2,0.4,0.5,2.6,3.3,2.2,2.3,-0.7,-0.1,0.75
2024-11-15,HC Energie Karlovy Vary,Bílí Tygři Liberec,4,1,0.55,0.5,3.3,2.8,3.6,3.6,0.5,0.0,0.2222222222222222
2024-11-15,Bílí Tygři Liberec,Rytíři Kladno,6,1,0.5,0.35,3.6,3.6,2.6,3.5,0.0,-0.9,0.7083333333333334
2024-11-16,HC Energie Karlovy Vary,HC Oceláři Třinec,4,1,0.6,0.65,3.4,2.6,4.0,2.4,0.8,1.6,0.21428571428571427
2024-11-16,BK Mladá Boleslav,HC Dynamo Pardubice,4,1,0.5,0.55,3.2,3.3,3.4,2.8,-0.1,0.6,0.05555555555555555
2024-11-16,HC Olomouc,HC Energie Karlovy Vary,4,4,0.45,0.6,2.4,2.6,3.4,2.6,-0.2,0.8,0.2727272727272727
2024-11-16,HC Olomouc,HC Motor České Budějovice,5,1,0.45,0.35,2.4,2.6,2.0,2.6,-0.2,-0.6,0.5714285714285714
2024-11-16,BK Mladá Boleslav,HC Oceláři Třinec,0,3,0.5,0.65,3.2,3.3,4.0,2.4,-0.1,1.6,0.20588235294117646
2024-11-16,HC Olomouc,HC Energie Karlovy Vary,2,3,0.45,0.6,2.4,2.6,3.4,2.6,-0.2,0.8,0.2727272727272727
2024-11-17,HC Olomouc,HC Kometa Brno,1,2,0.4,0.75,2.8,2.9,3.4,2.6,-0.1,0.8,0.35714285714285715
2024-11-17,Rytíři Kladno,HC Olomouc,3,3,0.25,0.4,2.2,4.0,2.8,2.9,-1.8,-0.1,0.42857142857142855
2024-11-17,BK Mladá Boleslav,Mountfield HK,3,3,0.6,0.45,3.3,2.8,3.0,4.0,0.5,-1.0,0.1875
2024-11-17,HC Motor České Budějovice,HC Olomouc,4,5,0.3,0.4,1.7,2.7,2.8,2.9,-1.0,-0.1,0.4
2024-11-17,HC Sparta Praha,HC Dynamo Pardubice,4,2,0.45,0.45,2.7,3.3,2.9,3.1,-0.6,-0.2,0.3333333333333333
2024-11-18,HC Kometa Brno,HC Energie Karlovy Vary,2,4,0.75,0.55,3.2,2.5,3.4,2.9,0.7,0.5,0.5714285714285714
2024-11-18,Mountfield HK,HC Energie Karlovy Vary,1,1,0.5,0.55,2.9,3.8,3.4,2.9,-0.9,0.5,0.6111111111111112
2024-11-18,HC Olomouc,Rytíři Kladno,3,1,0.4,0.2,2.6,3.0,2.0,4.1,-0.4,-2.1,0.5625
2024-11-18,HC Motor České Budějovice,Mountfield HK,1,2,0.3,0.5,2.0,2.9,2.9,3.8,-0.9,-0.9,0.5
2024-11-18,HC Olomouc,HC Motor České Budějovice,2,4,0.4,0.3,2.6,3.0,2.0,2.9,-0.4,-0.9,0.625
2024-11-19,HC Vítkovice Ridera,Rytíři Kladno,4,1,0.55,0.2,2.7,3.0,2.0,4.1,-0.3,-2.1,0.8
2024-11-19,HC Škoda Plzeň,Rytíři Kladno,3,0,0.65,0.2,3.9,3.0,2.0,4.1,0.9,-2.1,0.25
2024-11-19,Rytíři Kladno,HC Energie Karlovy Vary,4,1,0.2,0.7,2.0,4.1,3.3,2.1,-2.1,1.2,0.35714285714285715
2024-11-19,HC Dynamo Pardubice,Mountfield HK,7,2,0.35,0.5,2.7,3.2,2.5,3.6,-0.5,-1.1,0.7692307692307693
2024-11-19,HC Olomouc,HC Oceláři Třinec,2,4,0.4,0.55,2.7,2.8,3.7,2.5,-0.1,1.2,0.3888888888888889
2024-11-20,HC Škoda Plzeň,HC Sparta Praha,0,3,0.65,0.55,3.8,2.8,3.1,3.3,1.0,-0.2,0.5416666666666666
2024-11-20,Bílí Tygři Liberec,HC Motor České Budějovice,0,2,0.4,0.3,3.3,3.4,2.0,2.8,-0.1,-0.8,0.8
2024-11-20,HC Vítkovice Ridera,HC Škoda Plzeň,5,2,0.55,0.65,2.8,3.0,3.8,2.8,-0.2,1.0,0.42857142857142855
2024-11-20,HC Motor České Budějovice,HC Energie Karlovy Vary,2,2,0.3,0.7,2.0,2.8,3.2,2.1,-0.8,1.1,0.35714285714285715
2024-11-20,BK Mladá Boleslav,HC Oceláři Třinec,1,3,0.55,0.55,3.3,2.9,3.6,2.5,0.4,1.1,0.19444444444444445
2024-11-21,HC Energie Karlovy Vary,HC Kometa Brno,2,4,0.75,0.75,3.3,2.1,3.3,2.3,1.2,1.0,0.5
2024-11-21,HC Motor České Budějovice,Bílí Tygři Liberec,1,3,0.4,0.3,2.0,2.5,3.0,3.4,-0.5,-0.4,0.3333333333333333
2024-11-21,HC Motor České Budějovice,HC Sparta Praha,0,6,0.4,0.65,2.0,2.5,3.2,3.0,-0.5,0.2,0.4090909090909091
2024-11-21,HC Oceláři Třinec,HC Kometa Brno,4,3,0.65,0.75,3.5,2.0,3.3,2.3,1.5,1.0,0.7727272727272727
2024-11-21,BK Mladá Boleslav,HC Škoda Plzeň,1,4,0.45,0.55,3.0,3.2,3.4,2.8,-0.2,0.6,0.5
2024-11-22,HC Energie Karlovy Vary,Bílí Tygři Liberec,3,1,0.65,0.35,2.9,2.3,2.9,3.1,0.6,-0.2,0.3
2024-11-22,HC Sparta Praha,HC Dynamo Pardubice,3,4,0.75,0.45,3.5,2.2,3.2,2.7,1.3,0.5,0.4
2024-11-22,Mountfield HK,Rytíři Kladno,8,1,0.5,0.3,2.6,3.4,1.8,3.2,-0.8,-1.4,0.42857142857142855
2024-11-22,Mountfield HK,HC Kometa Brno,1,1,0.5,0.65,2.6,3.4,3.3,2.5,-0.8,0.8,0.4
2024-11-22,HC Sparta Praha,HC Dynamo Pardubice,5,7,0.75,0.45,3.5,2.2,3.2,2.7,1.3,0.5,0.4
2024-11-23,HC Energie Karlovy Vary,HC Vítkovice Ridera,7,7,0.65,0.65,2.8,2.2,3.3,3.0,0.6,0.3,0.3333333333333333
2024-11-23,HC Dynamo Pardubice,HC Vítkovice Ridera,2,4,0.55,0.65,3.5,3.1,3.3,3.0,0.4,0.3,0.4375
2024-11-23,HC Oceláři Třinec,HC Sparta Praha,1,2,0.7,0.65,3.6,2.0,4.0,3.0,1.6,1.0,0.4444444444444444
2024-11-23,HC Kometa Brno,HC Sparta Praha,1,6,0.7,0.65,3.1,2.2,4.0,3.0,0.9,1.0,0.5416666666666666
2024-11-23,HC Sparta Praha,Rytíři Kladno,4,1,0.65,0.3,4.0,3.0,1.9,3.6,1.0,-1.7,0.6666666666666666
2024-11-24,HC Kometa Brno,HC Oceláři Třinec,2,7,0.6,0.7,2.5,2.5,3.5,1.9,0.0,1.6,0.20833333333333334
2024-11-24,HC Olomouc,HC Sparta Praha,2,3,0.4,0.75,2.8,2.9,4.0,2.0,-0.1,2.0,0.2222222222222222
2024-11-24,HC Litvínov,HC Olomouc,1,0,0.4,0.4,2.0,2.7,2.8,2.9,-0.7,-0.1,0.35
2024-11-24,HC Vítkovice Ridera,HC Kometa Brno,2,4,0.75,0.6,3.8,3.0,2.5,2.5,0.8,0.0,0.6111111111111112
2024-11-24,Bílí Tygři Liberec,HC Motor České Budějovice,4,2,0.25,0.4,2.1,3.3,2.0,2.9,-1.2,-0.9,0.7142857142857143
2024-11-25,HC Litvínov,Mountfield HK,1,5,0.45,0.55,2.0,2.6,3.0,3.1,-0.6,-0.1,0.22727272727272727
2024-11-25,HC Kometa Brno,HC Vítkovice Ridera,2,3,0.5,0.75,2.4,3.1,4.0,2.9,-0.7,1.1,0.45
2024-11-25,Mountfield HK,HC Motor České Budějovice,3,2,0.55,0.3,3.0,3.1,1.9,3.1,-0.1,-1.2,0.5416666666666666
2024-11-25,HC Litvínov,HC Motor České Budějovice,4,0,0.45,0.3,2.0,2.6,1.9,3.1,-0.6,-1.2,0.5
2024-11-25,Mountfield HK,HC Škoda Plzeň,4,2,0.55,0.55,3.0,3.1,3.0,2.6,-0.1,0.4,0.5
2024-12-01,HC Dynamo Pardubice,HC Litvínov,5,2,0.55,0.45,3.6,3.2,1.9,2.6,0.4,-0.7,0.6875
2024-12-01,HC Škoda Plzeň,HC Motor České Budějovice,5,0,0.45,0.25,2.8,2.7,1.8,3.1,0.1,-1.3,0.6153846153846154
2024-12-01,HC Vítkovice Ridera,HC Sparta Praha,4,3,0.75,0.8,3.8,2.7,4.1,2.0,1.1,2.1,0.5294117647058824
2024-12-01,HC Motor České Budějovice,HC Oceláři Třinec,3,1,0.25,0.7,1.8,3.1,3.8,2.1,-1.3,1.7,0.4583333333333333
2024-12-01,Rytíři Kladno,HC Škoda Plzeň,3,1,0.3,0.45,1.8,3.6,2.8,2.7,-1.8,0.1,0.6666666666666666
2024-12-02,HC Motor České Budějovice,HC Dynamo Pardubice,4,6,0.35,0.55,1.6,3.0,3.8,3.3,-1.4,0.5,0.125
2024-12-02,HC Kometa Brno,HC Litvínov,0,2,0.4,0.35,2.4,3.3,1.8,2.9,-0.9,-1.1,0.8333333333333334
2024-12-02,HC Olomouc,Bílí Tygři Liberec,4,1,0.35,0.35,2.5,2.6,2.2,2.8,-0.1,-0.6,0.5
2024-12-02,HC Motor České Budějovice,BK Mladá Boleslav,0,0,0.35,0.45,1.6,3.0,2.9,3.2,-1.4,-0.3,0.4642857142857143
2024-12-02,HC Dynamo Pardubice,HC Sparta Praha,1,1,0.55,0.7,3.8,3.3,3.9,2.2,0.5,1.7,0.6666666666666666
2024-12-03,HC Oceláři Třinec,Rytíři Kladno,6,1,0.6,0.3,3.3,2.3,1.8,3.6,1.0,-1.8,0.7894736842105263
2024-12-03,Mountfield HK,HC Oceláři Třinec,2,2,0.75,0.6,3.4,2.0,3.3,2.3,1.4,1.0,0.6666666666666666
2024-12-03,HC Energie Karlovy Vary,Bílí Tygři Liberec,4,3,0.6,0.35,3.1,2.8,2.2,2.8,0.3,-0.6,0.36363636363636365
